,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Cluster,ClusterName,FlavorCluster,VarietyFamily,ProcessingGroup
577,Arabica,the coffee source inc.,El Salvador,several farms,,la majada cooperative,9-29-1991,,1200 mts,中南米,La Majada Cooperative,250,69 kg,Specialty Coffee Association,2010-2011,"August 23rd, 2011",The Coffee Source Inc.,,,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,0.0,1,0.0,,3,"August 22nd, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1200.0,1200.0,1200.0,0,酸味系,香り系,その他,その他
578,Arabica,juan luis alvarado romero,Guatemala,providencia,11-43367-27,beneficio 2000,11-43367-27,inmobiliaria e inversiones dos mil s.a.,1100,中南米,PLANTACIONES AGROPECUARIAS S.A,275,69 kg,Asociacion Nacional Del Café,,"January 9th, 2018",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.75,0.1,0,1.0,Green,3,"January 9th, 2019",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1100.0,1100.0,1100.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
579,Arabica,juan luis alvarado romero,Guatemala,linda vista,11-973-276,linda vista,11-973-276,mercon guatemala s.a.,1800,中南米,PABLO ARTURO CHUY FLORES,275,69 kg,Asociacion Nacional Del Café,2017,"October 17th, 2017",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,Green,8,"October 17th, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1800.0,1800.0,1800.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
580,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0693,beneficio ixchel,11/23/0693,"unex guatemala, s.a.",1700,中南米,ANGEL DE LEON,50,69 kg,Asociacion Nacional Del Café,2017,"September 19th, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,Green,4,"September 19th, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1700.0,1700.0,1700.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
581,Arabica,juan luis alvarado romero,Guatemala,las delicias,11/23/0632,beneficio ixchel,11/23/0632,"unex guatemala, s.a.",4000,中南米,OTTO BECKER,50,69 kg,Asociacion Nacional Del Café,2017,"September 8th, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,Green,1,"September 8th, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1219.2,1219.2,1219.2,1,バランス系,酸味系,Bourbon系,ウォッシュド
582,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0690,beneficio ixchel,11/23/0690,"unex guatemala, s.a.",4000,中南米,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0.1,0,0.0,Green,1,"August 22nd, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1219.2,1219.2,1219.2,1,バランス系,酸味系,Bourbon系,ウォッシュド
583,Arabica,sanjava coffee,Indonesia,various,sran toraja,sapan toraja,,pt. shriya artha nusantara,1500,アジア太平洋,vary farm,2,1 kg,Specialty Coffee Association of Indonesia,2017,"August 8th, 2017",SanJava Coffee,Sulawesi,Other,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,7.58,82.75,0.12,0,0.0,Blue-Green,15,"August 8th, 2018",Specialty Coffee Association of Indonesia,99fa73db21b7acd9c9ceb9dd84e409d2077d55c4,36910838db193ebdd61fa1427bac74622114c49a,m,1500.0,1500.0,1500.0,1,バランス系,酸味系,その他,その他
584,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0369,beneficio ixchel,11/23/0369,"unex guatemala, s.a.",518,中南米,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2017,"June 1st, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,Green,0,"June 1st, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,157.8864,157.8864,157.8864,1,バランス系,酸味系,Bourbon系,ウォッシュド
585,Arabica,"lin, che-hao krude 林哲豪",Taiwan,大鋤花間 (hoe vs. flower coffee farm),2017台南市精品咖啡評鑑批次 Specialty Coffee Evaluation of Tainan 2017 lot.20161220,大鋤花間 (hoe vs. flower coffee farm),Taiwan,taiwan coffee laboratory,650,アジア太平洋,"林俊吉( Lin, Chun-Chi)",8,10 kg,Specialty Coffee Association,2016,"June 1st, 2017","Lin, Che-Hao Krude 林哲豪",Yellow Bourbon,Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,0,0.0,Green,0,"June 1st, 2018",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,650.0,650.0,650.0,1,バランス系,酸味系,Bourbon系,ナチュラル
586,Arabica,consejo salvadoreño del café,El Salvador,la montaña,13,soc. coop. de caf. de ciudad barrios de r.l.,09-134-17,soc. coop. de caf. de ciudad barrios de r.l.,1250,中南米,Soc. Coop. de Caf. de Ciudad Barrios de R.L.,275,69 kg,Salvadoran Coffee Council,2017,"May 8th, 2017",Consejo Salvadoreño del Café,Bourbon,Washed / Wet,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,0.0,0,0.0,,4,"May 8th, 2018",Salvadoran Coffee Council,3d4987e3b91399dbb3938b5bdf53893b6ef45be1,27b21e368fb8291cbea02c60623fe6c98f84524d,m,1250.0,1250.0,1250.0,3,香り系,丸み系,Bourbon系,ウォッシュド
587,Arabica,"ceca, s.a.",Costa Rica,gamboa,8866-2,beneficio montañas del diamante,5-025-0109,"ceca,s.a.",1850,中南米,Martin Gutierrez,250,69 kg,Specialty Coffee Association of Costa Rica,2016,"April 28th, 2017","CECA, S.A.",Caturra,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.67,82.75,0.09,0,0.0,Bluish-Green,1,"April 28th, 2018",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1850.0,1850.0,1850.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
588,Arabica,bismarck castro,Honduras,los hicaques,103,cigrah s.a de c.v.,13-111-053,cigrah s.a de c.v,1400,中南米,Reinerio Zepeda,275,69 kg,Instituto Hondureño del Café,2017,"April 6th, 2017",Bismarck Castro,Caturra,Natural / Dry,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0.09,0,1.0,Green,6,"April 6th, 2018",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,1,バランス系,酸味系,Bourbon系,ナチュラル
589,Arabica,ipanema coffees,Brazil,capoeirinha,260/15,dry mill,002/1660/0048,ipanema coffees,905,中南米,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Association,2015,"April 25th, 2016",Ipanema Coffees,Yellow Bourbon,Pulped natural / honey,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,82.75,0.11,0,2.0,Bluish-Green,1,"April 25th, 2017",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,905.0,905.0,905.0,2,コク・バランス系,コク・バランス系,Bourbon系,ハニー
590,Arabica,yunnan coffee exchange,China,man ganna estate,YNC-16057,"puwen lvyou coffee co.,ltd",,yunnan coffee exchange,1100,アジア太平洋,"Puwen Lvyou Coffee Co.,Ltd",3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Yunnan Coffee Exchange,Catimor,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,Green,0,"April 6th, 2017",Yunnan Coffee Exchange,683fa6014608fc10ff681b0435b0b2dbe6df988f,f6d87a6c04653c569d4911a66f89d5e30ce83b93,m,1100.0,1100.0,1100.0,3,香り系,丸み系,ハイブリッド系,ナチュラル
591,Arabica,yunnan coffee exchange,China,pu'er lingdu yunlin coffee co.ltd,YNC-16014,pu'er lingdu yunlin coffee co.ltd mill,5300343627999,yunnan coffee exchange,1500,アジア太平洋,Pu'er Lingdu Yunlin Coffee Co.LTD,3,60 kg,Yunnan Coffee Exchange,2015,"April 5th, 2016",Yunnan Coffee Exchange,Catimor,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,Green,2,"April 5th, 2017",Yunnan Coffee Exchange,683fa6014608fc10ff681b0435b0b2dbe6df988f,f6d87a6c04653c569d4911a66f89d5e30ce83b93,m,1500.0,1500.0,1500.0,1,バランス系,酸味系,ハイブリッド系,ウォッシュド
592,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-0127,racafe & cia s.c.a,de 1600 a 1950 msnm,中南米,La Plata,250,70 kg,Almacafé,2014,"November 7th, 2014",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.5,82.75,0.0,0,0.0,Blue-Green,2,"November 7th, 2015",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
593,Arabica,afca,Malawi,msese,,mzuzu coffee coop union,C21,mzuzu coffee planters coop union,1442 m,アフリカ,Mzuzu Coffee Planters Coop Union,29,60 kg,Africa Fine Coffee Association,2014,"November 4th, 2014",AFCA,Gesha,Washed / Wet,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,Bluish-Green,0,"November 4th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1442.0,1442.0,1442.0,0,酸味系,香り系,Gesha系,ウォッシュド
594,Arabica,juan luis alvarado romero,Guatemala,el morito,,el morito,11/972/34,"armajaro guatemala, s. a.",5000 ft.,中南米,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2014,"June 16th, 2014",Juan Luis Alvarado Romero,Pacas,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,7.42,82.75,0.13,0,0.0,Green,2,"June 16th, 2015",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1524.0,1524.0,1524.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
595,Arabica,coffee export,Colombia,,,trilladora mercedes,3-201-1817,coffee export,1.65,中南米,,275,1 kg,Almacafé,2014,"May 27th, 2014",Coffee Export,Typica,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,Green,0,"May 27th, 2015",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,165.0,165.0,165.0,1,バランス系,酸味系,Typica系,ウォッシュド
596,Arabica,eileen koyanagi,United States (Hawaii),,,,KP010914,kona pacific farmers cooperative,,アジア太平洋,,10,80 lbs,Specialty Coffee Association,2013,"February 5th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.42,82.75,0.1,6,0.0,Blue-Green,0,"February 5th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
597,Arabica,eileen koyanagi,United States (Hawaii),,,,KF010914,kona pacific farmers cooperative,,アジア太平洋,,6,100 lbs,Specialty Coffee Association,2013,"February 4th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,7.75,82.75,0.1,0,0.0,Green,0,"February 4th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
598,Arabica,the coffee source inc.,Colombia,several,,antioquia,3-332-0028,the coffee source inc.,1300,中南米,several,250,1 kg,Specialty Coffee Association of Costa Rica,2013,"January 21st, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,7.5,82.75,0.1,0,0.0,Green,2,"January 21st, 2015",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1300.0,1300.0,1300.0,3,香り系,丸み系,Bourbon系,ウォッシュド
599,Arabica,nestor mendez gomez,Mexico,san lorenzo,,algel de albino de corzo,016-2129,cesmach s.c.,1550,中南米,CARLOS O. VELAZCO LOPEZ,32,1 kg,AMECAFE,2013,"March 29th, 2013",NESTOR MENDEZ GOMEZ,Typica,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.75,0.12,0,0.0,Green,6,"March 29th, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,0,酸味系,香り系,Typica系,ウォッシュド
600,Arabica,sergio de la vequia bernardi,Mexico,tlamatoca,,cafetalera la cuchilla,1104289425,,1200,中南米,FRANCISCO R. DE LA VEQUIA BERNARDI,250,1 kg,AMECAFE,2012,"July 11th, 2012",SERGIO DE LA VEQUIA BERNARDI,Typica,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,,0,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,Typica系,ウォッシュド
601,Arabica,romulo bello flores,Mexico,,,,1302910536,cafe shunuc,1200,中南米,ROMULO BELLO FLORES,21,1 kg,AMECAFE,2012,"June 6th, 2012",ROMULO BELLO FLORES,Typica,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,8.08,82.75,0.12,1,0.0,,4,"June 6th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,0,酸味系,香り系,Typica系,ナチュラル
602,Arabica,,Colombia,supply chain ecom cca s.a.,,south huila,3-79-0334,ecom cca s.a.,1400 thru 1850,中南米,Supply Chain ECOM CCA S.A.,250,70 kg,Almacafé,2012,"April 11th, 2012",,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.5,82.75,0.0,0,0.0,Blue-Green,0,"April 11th, 2013",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1400.0,1850.0,1625.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
603,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-0767,c.i.racafe & cia s.c.a,de 1.600 a 1.950 msnm,中南米,LA PLATA,100,70 kg,Almacafé,2012,"March 5th, 2012",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.42,82.75,0.11,0,0.0,Green,3,"March 5th, 2013",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,0,酸味系,香り系,Bourbon系,ウォッシュド
604,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2135401,cqi,,アジア太平洋,,6,100 lbs,Specialty Coffee Association,2012,"February 23rd, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Washed / Wet,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,7.75,82.75,0.12,0,0.0,Green,0,"February 22nd, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,2,コク・バランス系,コク・バランス系,Typica系,ウォッシュド
605,Arabica,rachel peterson,Panama,hacienda la esmeralda,,hacienda la esmeralda,29,hacienda la esmeralda,1100,中南米,Price Peterson,300,2 kg,Specialty Coffee Association,2012,"February 23rd, 2012",Rachel Peterson,Catuai,Washed / Wet,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,7.58,82.75,0.0,0,0.0,Green,4,"February 22nd, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1100.0,1100.0,1100.0,2,コク・バランス系,コク・バランス系,Bourbon系,ウォッシュド
606,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,HDOA 210688,,,アジア太平洋,,14,1,Specialty Coffee Association,,"June 29th, 2010",Kona Pacific Farmers Cooperative,,,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,7.42,82.75,0.0,0,0.0,,2,"June 29th, 2011",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,0,酸味系,香り系,その他,その他
607,Arabica,ipanema coffees,Brazil,capoeirinha,019/17,dry mill,002/1660/0079,ipanema coffees,890,中南米,Ipanema Agricola S.A,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Bourbon,Natural / Dry,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,Green,4,"October 20th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,890.0,890.0,890.0,1,バランス系,酸味系,Bourbon系,ナチュラル
608,Arabica,ipanema coffees,Brazil,capoeirinha,007/16D,dry mill,002/1660/0105,ipanema coffees,934,中南米,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Ipanema Coffees,Bourbon,Natural / Dry,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.5,82.67,0.11,0,2.0,Bluish-Green,3,"August 16th, 2017",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,934.0,934.0,934.0,1,バランス系,酸味系,Bourbon系,ナチュラル
609,Arabica,cqi taiwan icp cqi台灣合作夥伴,Laos,savan coffee bean,1,non,,宸嶧國際,1300,アジア太平洋,"Paksong,Laos",60,50 kg,Blossom Valley International,2015,"June 2nd, 2016",CQI Taiwan ICP CQI台灣合作夥伴,Catimor,Washed / Wet,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.13,0,0.0,Bluish-Green,0,"June 2nd, 2017",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,1300.0,1300.0,1300.0,0,酸味系,香り系,ハイブリッド系,ウォッシュド
610,Arabica,consejo salvadoreño del café,El Salvador,el barbaro,1,santa adelaida,09-0488-001,consejo salvadoreño del café,1200,中南米,"El Barbaro, S.A. de C.V.",275,69 kg,Salvadoran Coffee Council,2016,"March 29th, 2016",Consejo Salvadoreño del Café,Pacas,Washed / Wet,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,7.5,82.67,0.0,0,0.0,Green,7,"March 29th, 2017",Salvadoran Coffee Council,3d4987e3b91399dbb3938b5bdf53893b6ef45be1,27b21e368fb8291cbea02c60623fe6c98f84524d,m,1200.0,1200.0,1200.0,0,酸味系,香り系,Bourbon系,ウォッシュド
611,Arabica,josé luis rojas yeo,Mexico,gabriel bernard rivas ross,53,beneficio dos puentes,,finca kassandra,1300,中南米,Finca Kassandra,8,8 kg,Centro Agroecológico del Café A.C.,2016,"February 25th, 2016",José Luis Rojas Yeo,,,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,7.75,82.67,0.11,0,2.0,Green,3,"February 24th, 2017",Centro Agroecológico del Café A.C.,3b8dfdd621590b424ff64e0b76df7d6a92e1c628,d470dc009281519e30da6ead1c649fcd7670f386,m,1300.0,1300.0,1300.0,1,バランス系,酸味系,その他,その他
612,Arabica,federacion nacional de cafeteros,Colombia,,,,3- 01-6894,federacion nacional de cafeteros,,中南米,,1,2 kg,Almacafé,2015,"November 3rd, 2015",Federacion Nacional de Cafeteros,,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,7.42,82.67,0.0,1,0.0,Green,9,"November 2nd, 2016",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,,,,1,バランス系,酸味系,その他,ウォッシュド
613,Arabica,ipanema coffees,Brazil,rio verde,,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,1,中南米,Ipanema Agrícola SA,320,2 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",Ipanema Coffees,Yellow Bourbon,Natural / Dry,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,Green,0,"October 7th, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1.0,1.0,1.0,1,バランス系,酸味系,Bourbon系,ナチュラル
614,Arabica,bourbon specialty coffees,Brazil,santa maria,,,002/4542/0213,bourbon specialty coffees,,中南米,MANOEL CARDOSO AND GALILEO CARDOSO,300,60 kg,Brazil Specialty Coffee Association,2014,"January 15th, 2015",BOURBON SPECIALTY COFFEES,Catuai,Natural / Dry,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.5,82.67,0.12,0,0.0,,9,"January 15th, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,,2,コク・バランス系,コク・バランス系,Bourbon系,ナチュラル
615,Arabica,nitin coffee estate,"Tanzania, United Republic Of",nitin,,nitin coffee estate,C25,nitin coffee estate,1700,アフリカ,Nitin Coffee Estate,93,60 kg,Africa Fine Coffee Association,2014,"December 18th, 2014",Nitin Coffee Estate,Other,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.58,82.67,0.12,0,0.0,Green,0,"December 18th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1700.0,1700.0,1700.0,2,コク・バランス系,コク・バランス系,その他,ウォッシュド
616,Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",ampcg,,taylor winch (t) ltd,C20,taylor winch (t) ltd,1550,アフリカ,Taylor Winch (T) ltd,77,60 kg,Africa Fine Coffee Association,2014,"December 15th, 2014",Taylor Winch (T) Ltd,Bourbon,Washed / Wet,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,7.58,82.67,0.12,0,0.0,Green,4,"December 15th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1550.0,1550.0,1550.0,0,酸味系,香り系,Bourbon系,ウォッシュド
617,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,伊娜咖啡莊園,,伊娜咖啡莊園,Taiwan台灣,宸嶧國際,1200公尺,アジア太平洋,林道明,10,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,0.08,0,0.0,Green,0,"November 23rd, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,1200.0,1200.0,1200.0,0,酸味系,香り系,Typica系,ウォッシュド
618,Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,los llanitos,,la yerba,703805790,productos y servicios chilindron s.a. de c.v.,1296,中南米,AVELINO CHAVEZ REYNA,11,1 kg,AMECAFE,2014,"August 15th, 2014",PRODUCTOS Y SERVICIOS CHILINDRON S.A. DE C.V.,Typica,Natural / Dry,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,Green,0,"August 15th, 2015",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1296.0,1296.0,1296.0,1,バランス系,酸味系,Typica系,ナチュラル
619,Arabica,kawacom uganda ltd,Uganda,bugisu shamba,,kawacom,793,afca,1400- 1900,アフリカ,Kawacom Uganda Ltd,1,60 kg,Uganda Coffee Development Authority,2013,"June 25th, 2014",Kawacom Uganda LTD,SL14,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.12,0,0.0,Green,0,"June 25th, 2015",Uganda Coffee Development Authority,188fe373b511e21f614564bf86aa4774270d8e04,b7614767a5343729bbde3a2777c60ce836aed928,m,1400.0,1900.0,1650.0,1,バランス系,酸味系,Typica系,ウォッシュド
